age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,physical_activity_hours_per_week,caffeine_mg,mindfulness_minutes_per_day,mental_health_score,mood_rating,stress_level,uses_wellness_apps,eats_healthy,gender_Male,gender_Other,location_type_Suburban,location_type_Urban,sleep_quality
71,4.0,2.0,1.7,0.1,1.4,1.6,2.5,1.7,2.6,2.5,93.3,33.4,76.0,8.1,2,0,0,False,False,False,True,4.0
43,6.5,3.4,0.9,1.2,2.0,3.8,3.4,1.6,1.1,2.5,130.4,12.8,60.0,2.6,6,0,1,True,False,False,False,4.0
59,7.9,2.7,4.3,0.3,1.7,4.5,4.1,1.8,0.7,1.5,136.4,15.5,46.0,3.0,8,0,1,True,False,False,True,3.0
63,4.5,1.3,3.2,0.7,0.4,2.9,3.4,1.8,2.1,1.8,87.7,29.0,68.0,6.7,4,0,0,True,False,False,False,5.0
49,5.3,2.8,1.2,0.5,2.1,4.5,3.7,1.5,1.2,0.0,136.6,16.4,55.0,1.0,8,0,0,False,False,False,True,5.0
54,4.9,0.9,1.8,0.6,2.9,3.8,3.8,1.7,1.1,1.7,186.7,19.4,61.0,3.5,6,0,0,True,False,False,True,4.0
28,6.0,1.4,0.0,1.5,2.9,2.5,3.2,1.8,1.8,3.2,143.6,17.0,71.0,5.9,4,1,1,False,False,True,False,4.0
49,5.3,2.1,1.3,0.9,2.0,2.4,3.2,1.5,1.8,3.8,105.5,30.7,79.0,7.1,3,0,1,False,False,True,False,5.0
62,3.5,1.0,0.8,0.0,2.2,1.9,2.6,2.8,2.5,4.3,28.5,14.4,76.0,7.3,2,0,1,False,False,False,True,5.0
59,6.2,3.0,2.3,0.4,1.0,2.8,3.4,1.8,2.1,4.3,220.1,26.1,74.0,6.3,4,1,1,False,False,False,True,4.0
34,4.9,4.1,0.5,0.4,0.5,3.3,4.0,1.9,2.5,2.5,220.3,25.4,63.0,6.1,5,0,0,False,False,True,False,4.0
70,5.7,1.7,3.3,0.7,1.3,1.7,2.5,2.4,2.5,3.5,73.1,37.1,76.0,6.9,2,0,1,True,False,False,False,4.0
63,7.0,1.4,1.4,1.1,3.7,4.1,4.0,2.4,1.5,2.6,146.6,19.8,66.0,1.0,7,0,0,False,False,False,False,3.0
27,3.9,1.9,0.5,0.6,0.9,2.9,3.5,1.9,2.0,2.8,175.9,22.5,65.0,6.9,4,1,0,False,False,True,False,5.0
52,4.3,1.5,1.5,0.6,1.8,2.8,3.3,2.2,1.9,5.7,258.3,15.3,81.0,5.8,4,0,1,True,False,False,True,4.0
63,5.2,2.2,2.3,0.0,1.8,3.3,3.7,1.3,1.3,2.9,79.4,18.0,73.0,4.6,5,0,1,True,False,False,True,4.0
60,4.2,0.8,2.1,1.4,1.0,0.8,1.3,2.9,2.4,2.6,116.8,16.7,71.0,7.9,1,1,1,False,False,False,True,4.0
63,6.5,2.3,1.7,0.5,2.9,2.6,3.4,1.8,1.6,3.3,120.4,20.7,67.0,6.8,4,1,1,True,False,True,False,4.0
22,10.0,3.7,2.5,0.8,3.0,4.5,3.9,1.0,1.1,0.8,142.0,6.5,45.0,1.0,10,0,0,False,False,True,False,3.0
57,6.0,0.2,2.4,0.8,4.0,3.7,3.7,1.9,1.0,5.2,191.5,11.7,62.0,4.2,6,1,0,True,False,False,False,4.0
34,3.6,0.9,2.4,0.1,0.6,2.7,3.1,1.5,1.2,9.1,151.5,15.3,82.0,7.9,4,1,1,True,False,False,False,4.0
74,4.5,1.6,1.2,0.5,1.8,1.2,1.0,1.9,3.0,4.5,208.9,33.6,79.0,9.5,1,1,0,False,False,False,True,4.0
47,4.3,2.5,1.2,0.1,1.5,2.9,3.3,2.2,1.4,3.2,140.3,17.5,62.0,7.2,4,1,0,True,False,False,False,4.0
40,5.1,2.8,1.3,1.4,0.7,2.8,3.1,1.5,2.1,3.6,23.2,26.0,71.0,6.9,4,0,0,True,False,True,False,4.0
53,3.1,2.7,1.0,0.0,0.7,3.3,3.7,1.4,1.3,1.7,161.6,25.8,64.0,5.6,5,0,0,False,False,True,False,4.0
35,2.5,0.5,1.6,0.0,1.6,0.9,1.6,2.6,2.2,4.7,170.2,40.7,82.0,7.9,1,1,1,True,False,True,False,5.0
67,3.0,1.4,1.5,0.4,0.9,2.4,2.9,2.0,1.6,3.3,163.3,14.0,67.0,8.1,3,0,1,False,False,False,True,4.0
63,5.4,1.2,3.3,1.5,0.4,4.0,4.1,1.8,1.1,3.2,176.3,8.3,65.0,1.0,7,1,1,False,False,False,True,4.0
56,4.3,1.9,0.9,1.0,1.5,1.8,2.6,1.5,2.4,3.4,185.5,24.1,73.0,8.1,2,0,1,False,False,False,True,4.0
57,1.9,2.0,0.4,0.0,0.3,0.7,1.0,2.8,2.2,4.3,65.0,18.3,84.0,7.9,1,0,1,True,False,False,True,5.0
68,3.6,0.8,2.2,0.5,0.9,3.2,3.6,1.9,1.2,2.5,196.8,14.7,72.0,4.6,5,1,0,True,False,False,True,4.0
55,5.1,1.6,1.6,1.0,1.8,2.1,2.7,2.1,2.3,4.3,112.2,35.2,73.0,5.4,3,1,1,False,False,False,False,4.0
23,6.9,2.5,0.7,1.9,1.3,4.5,3.5,1.1,1.2,0.2,212.7,15.0,56.0,1.0,10,0,0,False,False,True,False,4.0
38,4.6,1.4,2.4,0.4,1.1,4.1,3.9,1.4,1.0,3.2,147.3,26.7,60.0,3.1,6,1,1,False,False,False,False,4.0
51,5.4,1.8,1.2,0.0,3.2,3.8,3.5,1.2,1.7,2.3,228.4,25.4,73.0,4.0,6,1,0,False,False,False,False,3.0
63,9.4,3.5,3.2,0.8,2.8,4.5,3.6,1.0,0.2,0.0,303.4,14.8,42.0,1.0,10,1,0,True,False,False,True,3.0
55,5.3,3.8,0.5,0.6,1.5,3.6,3.8,1.3,0.8,0.0,167.6,12.3,58.0,4.1,6,0,0,True,False,False,True,4.0
31,2.2,0.2,0.9,0.9,0.4,1.9,2.3,2.2,2.1,5.5,142.4,13.8,84.0,6.2,2,0,1,True,False,True,False,4.0
38,6.1,2.1,1.6,1.0,2.2,4.5,3.9,0.8,1.6,0.0,178.0,8.4,46.0,1.0,10,1,0,True,False,False,False,4.0
35,10.0,4.6,3.0,0.8,3.9,4.5,4.0,0.4,1.4,0.9,31.4,10.7,52.0,1.0,10,1,0,True,False,True,False,4.0
65,5.3,2.4,0.7,0.9,2.8,2.0,3.2,2.3,3.1,4.8,119.8,23.0,75.0,6.2,3,1,1,False,False,True,False,4.0
73,4.6,2.0,1.9,1.6,0.1,3.5,3.6,1.5,1.7,4.2,167.5,29.8,68.0,4.8,5,0,1,True,False,False,False,3.0
53,3.8,3.2,0.2,0.4,1.2,2.2,3.1,2.7,2.1,4.6,161.6,16.8,75.0,8.0,3,0,1,True,False,True,False,4.0
69,4.6,2.2,2.5,0.0,0.7,2.1,3.0,1.6,2.9,3.5,70.9,17.0,81.0,5.7,3,1,1,True,False,False,True,5.0
55,3.8,2.6,0.8,0.8,0.5,3.7,3.7,1.6,0.8,1.3,193.0,23.7,58.0,4.3,6,0,0,False,False,False,False,5.0
53,5.1,1.8,2.2,0.0,2.5,3.6,3.7,1.4,1.1,3.3,168.4,18.4,65.0,6.4,5,0,0,False,False,False,True,3.0
27,7.0,2.2,2.2,0.0,2.5,4.5,3.8,1.7,0.5,0.0,165.0,11.4,52.0,2.6,9,0,1,False,False,False,True,4.0
25,6.4,2.4,0.0,0.1,3.2,4.5,3.9,1.8,1.4,1.5,125.4,14.1,56.0,1.0,9,1,0,False,False,False,True,3.0
60,5.6,2.8,1.7,0.0,2.1,4.2,3.4,1.4,1.3,2.2,157.5,24.5,56.0,4.2,6,0,1,True,False,False,True,4.0
33,4.4,1.6,0.9,1.3,1.4,2.8,3.0,1.7,1.7,4.3,182.7,33.0,77.0,6.4,4,1,1,False,False,True,False,4.0
25,6.0,1.6,2.0,0.6,1.6,4.2,4.0,1.4,1.1,3.7,64.9,20.8,61.0,1.1,8,0,1,True,False,True,False,4.0
27,2.3,0.3,0.5,1.0,0.5,1.7,2.6,2.8,2.4,2.9,123.1,35.1,73.0,8.2,2,1,1,True,False,False,False,5.0
60,5.7,1.7,0.9,0.9,2.8,4.5,3.9,1.5,0.4,0.0,180.6,7.9,54.0,1.0,9,1,0,False,False,True,False,4.0
59,6.2,2.9,2.8,0.5,0.7,3.4,3.7,1.3,2.0,3.7,155.5,12.9,64.0,3.2,5,0,1,False,False,True,False,3.0
15,8.2,2.4,2.7,1.2,1.0,4.5,4.2,0.4,0.9,0.0,130.6,12.3,59.0,1.0,10,0,0,True,False,False,True,4.0
54,1.9,1.1,0.4,0.3,1.1,0.7,1.3,2.4,2.9,6.6,104.2,29.8,86.0,9.6,1,0,1,True,False,False,False,5.0
58,3.3,0.3,3.5,0.5,0.0,3.4,3.8,2.1,1.2,1.7,90.7,26.3,74.0,4.6,5,0,1,False,False,True,False,5.0
33,3.8,1.9,0.0,0.2,2.3,3.0,3.6,1.2,1.2,1.8,141.3,13.4,76.0,6.9,5,0,0,True,False,True,False,5.0
26,6.6,2.8,1.7,1.4,0.5,3.8,3.7,1.3,1.1,3.1,129.1,25.9,61.0,3.0,6,0,1,True,False,True,False,4.0
22,4.8,1.6,0.1,0.5,2.1,4.5,3.6,0.5,1.1,1.1,217.5,5.2,53.0,1.0,10,0,0,True,False,False,True,5.0
22,4.9,0.7,1.9,1.0,1.0,4.5,4.4,1.0,1.5,0.0,65.3,6.9,58.0,1.0,10,1,0,True,False,False,True,4.0
67,2.9,1.5,1.2,0.3,0.9,1.4,2.5,2.1,2.2,3.5,206.8,25.7,89.0,7.4,2,1,1,False,False,False,True,5.0
59,3.0,2.3,0.4,1.1,0.3,2.6,2.7,2.4,1.9,2.9,179.7,35.1,70.0,8.1,3,0,0,True,False,True,False,4.0
26,7.6,3.1,0.7,1.1,2.8,4.5,3.9,1.4,0.9,0.0,256.3,16.2,55.0,1.0,9,0,1,True,False,False,True,3.0
62,4.6,1.8,0.6,0.0,3.0,4.4,4.3,1.7,0.8,0.5,187.8,16.7,56.0,1.0,8,0,0,False,False,False,True,4.0
47,6.5,2.9,1.6,0.6,2.4,3.3,3.6,1.8,1.6,2.6,98.9,25.8,63.0,3.4,5,0,1,False,False,True,False,4.0
59,6.5,2.8,2.6,0.7,1.7,4.3,4.1,1.6,1.6,2.9,179.4,13.1,55.0,3.8,7,0,1,True,False,True,False,3.0
40,6.0,0.9,3.7,0.4,1.5,2.7,4.0,2.2,1.9,2.0,141.6,26.1,74.0,7.8,4,0,0,True,False,True,False,4.0
53,7.4,3.1,1.3,1.4,2.5,3.8,3.8,1.6,1.0,2.0,139.6,21.7,63.0,1.0,7,0,0,True,False,False,True,2.0
42,4.6,2.3,1.8,0.0,1.3,4.3,3.7,1.1,1.7,0.0,133.2,16.4,62.0,2.8,8,0,1,False,False,False,True,4.0
72,6.0,0.9,2.8,0.3,2.7,3.7,3.5,1.5,0.9,2.5,200.5,24.3,64.0,3.4,6,0,1,False,False,False,True,4.0
19,5.7,3.6,1.0,0.1,0.4,4.5,4.2,0.3,1.2,0.0,147.3,12.5,46.0,1.0,10,0,1,False,False,False,True,3.0
22,6.8,1.9,0.6,1.2,2.4,4.5,4.0,1.7,1.7,1.7,140.3,10.3,56.0,1.0,9,0,0,False,False,False,True,4.0
39,5.1,0.3,3.6,0.0,2.7,2.2,2.8,2.2,1.6,4.8,106.7,28.2,70.0,8.0,3,1,0,False,False,True,False,4.0
41,2.2,1.4,1.3,0.0,0.3,0.6,1.3,2.4,2.6,4.2,120.8,27.7,81.0,8.7,1,0,1,False,False,False,False,4.0
60,3.3,1.1,1.7,0.9,0.6,1.0,1.3,2.9,2.9,4.8,50.6,39.2,90.0,7.5,1,0,1,False,False,False,True,4.0
37,2.4,1.4,0.0,0.5,1.4,2.4,3.3,2.1,2.2,3.3,189.5,15.6,75.0,6.1,3,1,0,True,False,False,True,4.0
44,4.5,1.6,0.9,1.2,1.8,4.5,4.3,0.8,1.0,0.8,203.5,14.4,54.0,1.0,10,0,0,False,True,False,True,4.0
59,6.8,1.8,3.6,1.1,0.8,3.8,3.7,1.3,1.7,3.6,145.0,15.0,63.0,2.0,7,1,0,True,False,False,False,3.0
61,5.1,1.7,2.0,0.6,1.5,3.5,3.9,1.5,1.0,3.0,243.9,17.2,58.0,4.6,6,0,0,True,False,True,False,4.0
37,1.7,1.9,1.5,0.0,0.0,1.0,1.2,2.0,2.4,5.3,99.1,36.3,88.0,8.2,1,0,1,False,False,False,True,5.0
63,6.8,2.5,3.0,0.0,2.2,3.7,3.6,2.1,1.1,3.4,282.2,15.0,68.0,3.9,6,0,0,True,False,False,False,4.0
61,2.4,1.3,0.0,0.0,2.2,2.4,3.1,1.5,1.6,0.8,106.1,15.2,72.0,7.2,3,1,1,False,False,False,True,4.0
34,6.8,3.1,1.0,0.5,2.9,4.3,3.8,1.9,0.4,1.8,135.0,18.7,58.0,3.2,8,0,1,False,False,False,True,4.0
32,6.6,0.9,4.0,0.2,2.0,2.1,3.1,1.8,2.4,4.6,141.8,26.8,76.0,5.6,3,0,1,True,False,False,True,3.0
32,4.7,2.6,1.4,0.5,1.0,0.7,1.1,2.6,2.7,5.5,133.2,40.4,80.0,8.4,1,0,0,False,False,False,True,4.0
16,6.9,3.5,1.4,0.7,0.4,4.5,4.3,1.2,0.9,0.0,213.4,13.7,43.0,1.0,10,0,1,True,False,False,False,3.0
18,7.5,1.8,2.8,1.7,0.6,4.5,3.9,1.3,1.5,0.0,144.1,5.9,40.0,1.1,10,0,1,True,False,False,False,3.0
44,6.7,2.2,2.9,0.9,1.3,4.5,3.6,1.7,1.2,0.6,125.6,12.8,44.0,1.0,10,0,0,False,False,False,False,3.0
47,1.5,1.1,0.1,0.6,0.6,0.9,1.4,3.1,2.6,3.3,183.5,22.4,78.0,8.9,1,0,0,False,False,False,True,5.0
50,3.2,1.5,2.0,0.0,0.6,3.8,4.1,1.3,0.9,0.0,167.2,19.7,58.0,3.8,6,0,0,False,False,False,True,5.0
32,8.3,3.4,3.4,0.6,1.4,4.5,4.0,0.6,1.0,0.0,164.3,8.8,46.0,1.0,10,0,0,True,False,False,False,3.0
51,3.3,2.7,0.8,1.1,0.0,2.5,3.1,2.3,2.0,3.0,120.0,31.6,69.0,9.0,3,1,0,False,False,True,False,4.0
33,4.1,2.4,1.1,0.8,0.4,3.6,3.7,1.6,1.6,3.7,130.4,25.0,75.0,5.3,6,1,0,True,False,True,False,4.0
61,2.8,0.3,1.5,0.0,1.6,2.6,3.0,1.6,1.5,6.9,88.1,20.8,71.0,6.7,4,1,1,False,False,False,False,4.0
42,4.4,1.4,2.3,0.4,1.7,3.3,3.7,1.0,1.5,1.9,213.1,15.1,66.0,6.1,5,0,0,True,False,True,False,4.0
54,5.5,3.6,0.0,0.6,2.3,3.7,3.8,1.6,1.1,1.0,69.5,15.5,66.0,4.2,6,0,0,False,False,True,False,4.0
34,3.7,2.4,0.0,0.4,1.6,1.1,1.4,2.5,2.5,6.2,142.2,20.9,88.0,8.2,1,1,0,True,False,False,True,5.0
63,4.6,2.5,1.7,0.2,1.4,4.0,3.7,2.1,1.2,1.3,109.1,19.2,59.0,3.7,7,0,0,True,False,True,False,5.0
47,6.2,2.2,2.8,0.0,2.0,3.1,3.6,2.1,1.6,3.3,215.0,15.1,67.0,3.2,5,0,1,False,False,False,True,3.0
26,4.4,1.4,1.2,0.1,1.6,3.6,3.8,1.0,1.0,2.8,196.9,25.1,70.0,5.4,6,0,1,False,False,False,False,4.0
72,3.1,2.3,0.8,0.8,0.4,2.3,3.1,2.1,1.9,6.9,192.6,17.2,80.0,6.1,3,1,1,False,False,False,True,4.0
65,2.0,0.6,1.3,1.1,0.6,0.9,1.1,2.5,2.4,4.3,133.6,15.2,82.0,7.7,1,0,1,False,False,True,False,4.0
29,7.3,0.6,3.3,0.6,3.1,4.5,4.1,0.9,1.5,0.0,161.1,13.7,58.0,1.0,10,0,0,False,False,True,False,4.0
55,6.3,1.3,0.8,1.2,4.0,4.5,3.9,1.1,1.6,0.0,82.1,10.4,63.0,1.7,9,0,0,False,False,False,False,4.0
53,6.3,2.2,2.1,0.6,2.1,3.6,3.5,1.8,1.1,2.7,172.5,13.0,65.0,5.3,6,0,1,True,False,True,False,4.0
16,2.3,0.6,0.2,0.1,0.4,2.8,3.3,1.5,2.0,2.9,136.0,24.8,77.0,7.5,4,0,0,False,False,False,True,5.0
43,4.9,2.1,0.3,0.3,3.3,2.2,2.9,2.5,1.8,4.7,110.7,32.9,76.0,7.0,3,1,0,True,False,True,False,3.0
55,4.0,1.1,2.4,0.9,1.0,1.7,2.4,2.4,2.3,7.9,65.1,23.1,86.0,6.3,2,1,1,False,False,True,False,4.0
24,7.3,1.2,3.3,0.4,1.8,4.5,4.0,1.1,1.4,2.6,190.9,6.6,52.0,1.0,10,1,0,False,False,False,True,3.0
16,8.3,3.2,2.5,0.2,1.4,4.5,4.2,0.8,0.9,0.0,204.3,14.4,55.0,1.4,9,0,0,False,False,True,False,4.0
65,2.5,2.0,0.0,0.0,1.6,1.1,1.1,2.5,2.6,5.1,120.4,28.6,79.0,10.0,1,1,1,False,False,False,True,5.0
25,3.4,1.2,1.0,0.1,1.0,4.5,4.0,1.8,0.7,3.4,126.2,15.4,59.0,2.9,8,0,1,False,False,False,True,5.0
27,7.4,2.2,1.8,0.4,2.7,4.5,3.8,0.9,0.9,0.0,156.3,10.5,43.0,1.0,10,0,0,False,False,False,True,3.0
24,4.5,0.7,1.6,0.3,1.2,4.5,3.9,0.4,1.3,0.0,145.3,7.7,47.0,1.0,10,0,0,True,False,True,False,4.0
28,4.0,2.3,0.0,0.0,2.0,3.1,3.5,1.6,1.7,3.1,92.1,27.9,68.0,6.0,5,0,0,False,False,False,True,3.0
32,5.4,3.0,0.1,1.5,2.0,4.5,3.8,0.5,0.8,0.2,79.9,16.2,57.0,1.0,8,0,1,True,False,True,False,4.0
65,4.4,2.6,0.6,1.0,1.3,2.0,3.1,1.4,1.6,4.6,195.3,25.5,72.0,8.6,3,0,1,False,False,False,False,4.0
68,6.3,3.9,1.4,1.9,0.0,2.3,3.1,2.0,2.3,4.1,114.6,20.1,70.0,7.9,3,0,1,True,False,True,False,3.0
23,1.4,0.3,0.0,0.0,0.6,2.7,3.2,1.2,1.0,3.7,172.6,20.0,71.0,5.4,4,1,0,True,False,True,False,5.0
71,5.8,2.1,2.2,0.8,2.1,3.3,3.3,1.5,1.8,3.5,98.6,21.1,61.0,4.9,5,1,0,True,False,True,False,4.0
53,3.6,0.8,1.4,0.3,1.7,3.2,3.8,0.9,2.1,0.0,181.9,18.7,59.0,3.5,5,0,0,True,False,True,False,4.0
42,1.9,1.8,0.4,0.6,0.6,0.8,1.4,3.4,3.1,4.1,72.4,31.5,83.0,8.9,1,0,0,False,False,False,False,5.0
17,7.5,2.0,1.7,1.7,1.4,4.5,4.3,1.0,1.3,0.5,148.4,16.6,51.0,1.0,9,1,0,True,False,False,True,4.0
34,4.6,4.1,0.0,0.0,1.6,3.1,3.5,2.0,1.5,2.7,59.4,26.3,64.0,5.1,5,0,1,False,False,False,True,4.0
20,6.0,1.9,1.4,0.3,2.0,4.5,4.0,0.9,1.0,1.3,134.6,7.4,55.0,1.0,10,1,1,True,False,True,False,3.0
41,3.8,1.9,0.0,0.2,3.2,1.7,2.3,2.5,2.2,2.3,0.0,22.9,81.0,8.3,2,0,1,False,False,True,False,4.0
67,2.2,2.9,0.0,0.3,0.0,0.8,1.5,2.5,2.6,6.9,34.4,41.0,87.0,10.0,1,1,1,False,False,False,True,4.0
16,6.9,2.0,1.0,0.0,2.6,4.5,4.1,1.2,0.6,2.4,104.9,7.9,62.0,1.0,10,0,1,False,False,False,True,4.0
43,6.3,3.6,0.7,1.4,1.6,4.1,3.8,1.9,0.3,1.9,191.9,10.9,45.0,1.9,7,1,1,False,False,False,False,4.0
52,5.0,2.6,1.9,1.4,0.4,1.8,2.4,2.5,2.1,5.7,182.8,24.3,75.0,9.5,2,0,0,True,False,False,True,4.0
17,7.9,2.7,1.5,0.9,1.6,4.5,3.9,0.9,1.0,0.0,195.0,14.1,36.0,1.1,10,0,1,False,False,False,False,3.0
30,6.7,0.3,3.8,0.0,2.8,4.5,3.5,1.8,0.7,0.2,80.7,13.6,52.0,1.0,9,0,0,True,False,False,True,3.0
44,7.7,3.8,1.2,0.8,3.1,4.5,3.9,0.8,1.0,0.0,63.2,11.9,48.0,1.0,10,0,1,False,False,False,True,4.0
54,2.0,1.4,0.0,1.1,0.4,1.5,2.1,2.5,2.5,2.4,249.3,19.6,82.0,10.0,2,0,0,False,False,False,True,5.0
16,4.6,2.0,0.0,0.8,0.6,3.8,3.6,1.2,1.7,2.6,165.9,10.4,55.0,4.1,7,1,1,True,False,False,False,4.0
31,1.6,1.4,0.2,0.6,0.1,1.2,1.4,2.7,2.6,7.5,173.7,41.8,91.0,8.6,1,1,0,False,False,True,False,5.0
55,8.1,1.1,5.0,1.4,1.6,3.8,3.6,1.5,1.2,6.0,178.0,14.2,66.0,4.0,6,0,0,False,False,False,True,2.0
26,4.3,0.9,1.5,0.2,1.7,4.5,3.9,2.0,0.6,10.0,100.1,17.0,70.0,1.0,8,1,1,True,False,False,False,5.0
49,6.4,2.1,2.7,0.5,2.4,2.8,3.3,1.9,1.7,4.8,204.2,26.0,72.0,7.0,4,1,1,True,False,False,False,4.0
57,4.6,0.2,2.6,1.0,1.8,4.2,3.7,1.8,1.3,0.0,133.2,8.8,52.0,2.2,8,0,0,True,False,False,False,4.0
15,6.1,1.8,0.1,0.8,2.3,4.5,4.0,1.3,1.4,1.6,217.1,10.9,40.0,1.0,10,0,0,False,False,False,True,4.0
69,2.9,3.0,0.0,0.9,0.0,2.6,3.3,1.7,2.0,3.0,70.5,14.6,73.0,6.1,3,0,1,False,False,False,False,4.0
59,7.7,2.6,2.2,0.9,3.2,4.5,3.7,1.5,1.0,0.0,230.8,10.8,52.0,1.0,9,0,0,True,False,True,False,3.0
29,6.3,2.4,0.0,0.9,2.7,3.8,4.2,1.0,0.8,2.5,85.2,16.4,74.0,3.8,7,0,0,True,False,True,False,4.0
40,4.0,1.2,2.6,0.4,0.9,2.3,2.9,1.4,2.1,4.5,187.8,30.8,83.0,7.0,3,0,1,False,False,False,True,4.0
51,1.9,0.6,1.4,0.2,0.6,1.3,1.8,2.4,3.1,3.4,198.1,16.9,78.0,8.3,1,0,1,False,False,False,True,4.0
35,7.1,2.9,2.2,0.7,2.1,4.5,3.9,1.1,1.4,0.0,42.2,17.2,55.0,1.0,9,0,1,True,False,False,True,4.0
63,3.3,1.6,1.8,1.5,0.0,1.5,2.3,1.8,2.6,3.4,76.0,15.1,84.0,8.5,2,1,0,True,False,False,True,4.0
45,4.3,1.9,1.9,0.6,0.7,4.5,3.4,1.3,1.2,2.0,102.5,11.8,62.0,1.3,8,1,0,False,False,False,True,3.0
39,3.8,1.8,1.6,1.0,0.4,3.7,4.1,1.3,1.3,0.0,96.6,17.5,60.0,5.3,6,0,1,True,False,False,True,4.0
37,5.3,2.6,1.8,0.7,1.3,4.0,3.8,1.3,0.6,1.6,160.5,13.6,57.0,2.0,7,0,0,True,False,False,True,4.0
38,7.1,3.7,1.6,1.8,1.0,3.4,3.5,1.9,1.9,1.6,179.3,11.8,66.0,4.3,5,0,0,False,False,False,True,3.0
71,3.5,3.3,0.0,0.5,0.6,3.0,3.6,2.0,2.0,1.4,191.7,22.1,67.0,5.7,4,0,0,False,False,True,False,5.0
52,1.2,0.2,1.1,1.0,0.5,0.5,1.7,2.5,2.2,7.4,70.1,21.0,87.0,9.5,1,1,0,True,False,False,True,5.0
42,5.6,1.7,3.9,0.2,0.8,4.5,4.1,1.5,1.0,0.0,114.2,14.0,50.0,1.9,9,1,0,True,False,False,True,4.0
35,1.9,0.8,1.8,0.0,0.2,1.4,2.1,2.6,2.1,5.6,101.4,37.4,78.0,7.0,2,1,0,True,False,False,True,4.0
68,7.6,2.8,2.8,0.6,1.9,4.3,3.8,0.9,1.8,0.5,92.5,15.9,58.0,2.1,8,1,0,True,False,True,False,3.0
57,4.9,2.0,0.4,1.3,2.5,3.9,3.4,2.0,0.7,2.3,206.9,11.4,61.0,4.6,6,1,0,False,False,False,False,4.0
32,5.2,2.5,0.4,1.0,1.8,0.8,1.4,2.8,2.8,4.2,205.4,25.8,84.0,9.2,1,0,0,True,False,True,False,3.0
50,3.5,1.6,0.2,0.0,2.8,2.1,3.0,1.9,2.3,4.6,92.0,15.1,70.0,7.5,3,0,1,False,False,True,False,3.0
49,1.8,1.1,0.0,1.0,0.6,1.0,1.2,3.4,2.2,7.2,213.5,26.7,90.0,9.6,1,0,1,False,False,False,True,5.0
59,1.1,1.2,0.0,0.0,0.7,1.0,1.4,2.3,3.1,4.3,225.2,40.5,72.0,8.2,1,1,1,True,False,True,False,4.0
69,4.1,0.6,1.8,1.1,1.8,4.1,4.0,1.3,0.7,0.1,100.8,12.8,56.0,2.0,7,0,0,True,False,False,False,4.0
23,5.9,0.9,1.1,0.9,2.0,4.4,3.7,1.9,0.7,2.6,164.8,8.0,59.0,1.0,8,0,0,False,False,True,False,4.0
67,4.4,0.7,2.5,0.5,1.4,2.2,3.0,1.8,2.4,6.6,171.2,23.0,85.0,6.4,3,1,1,False,False,False,True,4.0
52,3.9,1.1,1.2,1.0,1.4,2.5,3.0,1.9,1.7,0.7,168.3,30.3,63.0,6.8,4,0,0,False,False,False,True,4.0
72,1.0,1.0,0.0,0.4,0.3,1.2,1.3,1.7,2.3,6.3,92.1,17.8,85.0,9.4,1,0,0,True,False,False,True,5.0
44,4.0,2.4,2.0,0.7,0.0,3.3,3.6,1.6,1.0,4.3,219.3,24.8,71.0,3.9,5,0,1,False,False,False,False,4.0
74,3.4,2.3,0.0,0.0,2.0,2.6,3.1,1.7,1.3,1.6,132.1,20.1,76.0,4.4,4,0,0,False,False,True,False,5.0
58,5.8,2.4,1.7,0.4,2.4,3.7,3.3,1.8,1.1,2.2,164.4,19.0,69.0,4.1,5,0,1,False,False,False,False,5.0
48,4.9,3.1,0.7,1.2,1.0,2.8,3.4,1.2,1.5,5.1,157.8,27.8,70.0,6.1,4,0,1,True,False,False,False,3.0
46,4.0,1.9,1.8,0.0,0.8,1.8,2.2,2.7,3.0,4.9,153.7,38.3,79.0,6.9,2,1,1,False,False,True,False,5.0
17,4.1,1.3,0.0,1.1,0.7,4.0,4.0,1.6,1.8,2.3,197.0,12.6,54.0,4.8,7,1,1,False,False,False,True,4.0
17,8.5,4.0,2.4,0.0,1.0,4.5,3.7,1.8,0.9,0.0,176.4,12.7,47.0,2.7,8,1,0,True,False,False,True,3.0
42,6.2,2.8,1.5,0.0,2.4,1.6,2.5,2.4,2.0,4.8,139.0,14.5,87.0,7.6,2,0,1,False,False,True,False,4.0
58,3.1,2.1,1.1,0.4,0.5,1.7,2.4,2.4,3.1,3.9,167.8,22.1,73.0,9.4,2,1,1,True,False,False,False,4.0
29,4.4,2.1,0.0,0.7,2.0,3.0,3.3,1.6,2.0,3.4,161.7,16.3,74.0,5.3,4,1,1,True,False,False,True,4.0
55,5.7,2.3,3.5,0.3,0.9,4.0,3.9,1.6,1.3,0.0,134.2,20.0,52.0,3.1,7,0,1,True,False,False,True,5.0
37,1.8,1.8,0.5,0.2,0.0,2.2,2.9,1.3,1.8,8.2,163.4,28.6,76.0,6.0,3,1,1,False,False,False,True,5.0
54,5.2,2.1,1.8,1.3,1.1,3.6,3.4,1.4,1.4,3.4,223.6,16.6,69.0,4.8,5,1,1,True,False,False,True,3.0
